Brand,Price,Address,image_link-src
Tmax  année 2012,2.100.000 ,Fass,media/annonces/pics/b97ceed0dec792524a3b3572c8093590.jpg
Vente,3.700.000 ,Sacré Coeur,media/annonces/pics/bc1cd99c0e549ade955d14bf007fd99a.jpeg
Mazda cx5 2018,15.800.000 ,VDN,media/annonces/pics/4d0c72ce380d82320678ca0343651355.jpg
Ford Ranger Wildtrak annee 2016,27.000.000 ,Fann,media/annonces/pics/d703b2d6e788b4af969236e602bca5af.jpg
Vente,7.000.000 ,Sacré Coeur,media/annonces/pics/f795865e7d59ab4c60ca436793a8ceb4.jpeg
BUS A LOUER AVEC CHAUFFEUR,60.000 ,Pikine,media/annonces/pics/44d0fb4f95a4ef7ecbb15e57c188a920.jpeg
Location  Ford Escape titanium 2014Logements de qualité à louer,35.000 ,Keur Massar,media/annonces/pics/4ca062de9696ca9a5eb69d92a7bd79d5.jpeg
CADILLAC ESCALADE année 2019,39.000.000 ,Derklé,media/annonces/pics/f89acf1ecfb613890e82358a0ce2b7f8.jpg
Hyundai santafe 2017,13.300.000 ,VDN,media/annonces/pics/75c10c79ae91d91c95d515af49ae6b11.jpg
Hyundai palisade 2019,26.000.000 ,VDN,media/annonces/pics/8b6a2627215e0e8efb1d83206f650fc4.jpg
Nissan Juke 2013,4.500.000 ,Castors,media/annonces/pics/74de11fcb521c428f67a1e42c8ae1052.jpg
Peugeot 406,1.900.000 ,Parcelles assainies,media/annonces/pics/dd90d9ca78f2fda95365b0fb37e48dcb.jpg
"Si vous tombez sur cette Hyundai, c'est un signe !",4.110.000 ,Fass,media/annonces/pics/6a86aaad05a542181babe3716004aeff.jpg
"Peugeot 5008 (7 places, 2017)",12.500.000 ,Dakar,media/annonces/pics/00496e92fb119ed97e0e22d73bf14b9b.jpg
Location  BMW 328iLogements de qualité à louer,40.000 ,Fann,media/annonces/pics/e9f992424e2d3e1352a1372e119437e6.jpg
Ford explorer 2016,14.500.000 ,VDN,media/annonces/pics/bd9be2d8fd5d5e1cdf9b9a1840853cff.jpg
La Renault idéale pour une première expérience,8.000.000 ,Fass,media/annonces/pics/794f01985ad83e451575c151b383539a.jpg
Ténéré 700 limited Année 2023,4.800.000 ,Dakar,media/annonces/pics/4f58b48aa8cc62eda77e564cf423e7ad.jpg
Vente,7.000.000 ,Sacré Coeur,media/annonces/pics/87798509e2d6e27f800eec1dd372dbf3.jpeg
Vente,10.000.000 ,Sacré Coeur,media/annonces/pics/104946fb7fc5ead9f09a865e04d1a825.jpeg
Vente,5.500.000 ,Sacré Coeur,media/annonces/pics/08378988e36fef5c81e2e425208a62c6.jpeg
Hyundai Elantra 2017,7.500.000 ,VDN,media/annonces/pics/332353d684a7026e86aaa748f01de915.jpg
Subaru forester,35.000 ,VDN,media/annonces/pics/0624e1ebd4b8bb1f05e8fa6483489b21.jpg
Hyundai Santafe 2019 VENANT,16.000.000 ,Dakar,media/annonces/pics/817adf6851b5781ca5654885be8f5411.jpg
Kia Sportage,6.000.000 ,Liberté 6,media/annonces/pics/34d8fdbb409687d1d92e2ee56463e40d.jpeg
Kia sportage,9.200.000 ,Liberté 6,media/annonces/pics/3861664737e09b31dce648aca72d42fc.jpeg
PEUGOET GT 3008,26.400.000 ,Yoff,media/annonces/pics/f42e36be73cb5fe223ee458f65676ec4.jpg
Audi Q7 2009,3.200.000 ,Patte d'Oie,media/annonces/pics/b9e5b381c38ab8ec9dc53cde5fb072ff.jpg
Peugeot 308,2.600.000 ,Dakar,media/annonces/pics/df97c2e77198dee973dd0cbddb3fcf85.jpg
Mazda 3 2011,2.650.000 ,Yoff,media/annonces/pics/3e50e4c20bfe3ffb6b8250562be563b8.jpg
VELO VTT  GIANT TERRAGO comme neuf 100% ALUMINIUM.,210 ,Fass,media/annonces/pics/1190680301374ea8b17a5af0725a4811.jpeg
Mitsubishi RVR année 2017,8.500.000 ,Diamalaye,media/annonces/pics/1c5d60d075509eb512933f1363886f75.jpg
Renault scenic,10.000.000 ,Point E,media/annonces/pics/77809bbf344ae2fd4c88a0bbff8b1bd4.jpeg
X8 PIAGGIO 200vm3  carburateur  moteur Venant,700.000 ,Fass,media/annonces/pics/54ff832099010c2e181d2cd92441632c.jpg
Huiles de moteur,20.000 ,Fass,media/annonces/pics/38bfbc05012b7c1fb4986d7bf7d2e10d.jpeg
Toyota Rush 2020,17.000.000 ,Grand Yoff,media/annonces/pics/5aeaaaca9127081c92cb8ad47dac813f.jpg
KIA K7  Année :  2016,9.800.000 ,Fass,media/annonces/pics/a079ea217d6a3fe886b2e54e1188a381.jpg
Peugeot 5008 année 2013,4.500.000 ,Fass,media/annonces/pics/8fd9d5a23b0289916a18fd8249dc7f01.jpg
Vente,3.500.000 ,Sacré Coeur,media/annonces/pics/0d7a31e6549f4a1f7d6ea0d9c9d809a8.jpeg
Mazda 6 2011,1.900.000 ,Ouest Foire,media/annonces/pics/11f16a32c7b4543893b0c83ff617fb75.jpg
Jeep Cherokee Latitude 2018 VENANT,9.800.000 ,Keur Massar,media/annonces/pics/64a667449016b9e6e71a5aa8e6e0da2a.jpg
Peugeot,14.000.000 ,Liberté 6,media/annonces/pics/27b1c4d31ab70dcf28d7fc8b22d6f039.jpeg
Mercedes Gle,2.400.000 ,Liberté 6,media/annonces/pics/e4d48216ca99fd75f2788c944ba9b188.jpeg
Renault duster,5.000.000 ,Liberté 6,media/annonces/pics/86ff007e27fd562b8d336b46e1941921.jpeg
Toyata,9.000.000 ,Liberté 6,media/annonces/pics/0a703f84dd45aea66ea3f5aa14f17ad9.jpeg
FORD ECOSPORT 2018,8.500.000 ,Nord Foire,media/annonces/pics/85a39ef183860104b3c5340d79b1456b.jpg
Hyundai Tucson ix35 2013,3.900.000 ,Ouest Foire,media/annonces/pics/699ce0205de7bcb05e8bb3cd6e494971.jpg
Jeep Cherokee 2012,3.200.000 ,Parcelles assainies,media/annonces/pics/595e5ab45fdd05d921c7d5f14de760d6.jpg
LOCATION BMW X3,95.000 ,Fann,media/annonces/pics/94377515feed95434cb038b92a44e91b.jpg
Kia Optima 2012,3.800.000 ,Ouakam,media/annonces/pics/21b95f0109cebb0243f0609f8c6bc5ad.jpg
Range rover année 2013,9.000.000 ,Fann,media/annonces/pics/79243444b82eed326486247e83969712.jpg
Ford Focus SE 2014,2.500.000 ,Keur Massar,media/annonces/pics/3083d545731aedb95581fb6c00928cfb.jpg
GMC TERRAIN 2012,3.250.000 ,Dakar,media/annonces/pics/4bb23215bc57a0f5151561e3b78be4c9.jpg
ventes de voitures,6.500.000 ,Sacré Coeur,media/annonces/pics/e4d74be3d11347faff77669cd0a0f0c9.jpg
Audi rsq8 année 2023,120.000.000 ,Fann,media/annonces/pics/6d8f9473e4cd3895d69dd86b96af6cf1.jpg
Vend Expert II Tepee 2.0 HDi 16V FAP Combi long 163 cv,6.000.000 ,Dakar,media/annonces/pics/9a70942dbe259a96c35147e10076d9b2.jpg
Nissan Rogue 2012,2.850.000 ,Sicap liberté,img/nophoto.png
Vente,9.800.000 ,Fann,media/annonces/pics/fc137bcc75e24c02e10dbeab5f4e0bd6.jpeg
Toyota C-HR Année 2019,14.500.000 ,Fass,media/annonces/pics/cc55468bed803721aa0cacb902cf4efb.jpg
Ford Fusion SE 2018,4.450.000 ,Dakar,media/annonces/pics/ad543aa9918d4d0c3577ea0df12c36fc.jpg
Peugeot 308sw 2010,2.950.000 ,Derklé,media/annonces/pics/5b96985834136f98728907ebd26b8396.jpg
Toyota prado année 2007,6.900.000 ,Fass,media/annonces/pics/d7ff8d5ebf3589399d37215fc81cb143.jpg
Vente,11.500.000 ,Sacré Coeur,media/annonces/pics/1d8d30d0319c98bb9a09feed707c782e.jpeg
FORD RANGER année 2019,30.000.000 ,Fass,media/annonces/pics/597083532ace306dd0989bab500643f3.jpg
Velar 2018 essence,20.000.000 ,Dakar,media/annonces/pics/83fd83bf82d3e87a55625a0056268915.jpeg
Mitsubishi RVR 2016,4.500.000 ,Colobane,media/annonces/pics/8283fe9714738362b99a6ef7a2f6e776.jpg
Moto  Xmax  papiers complet,1.000.000 ,Fass,media/annonces/pics/d680a148481fb9dbec23aeed21e1b13c.jpg
TOYOTA LAND CRUISER,18.500.000 ,Fass,media/annonces/pics/4ad4fad5a0ae6fe957a92c49eb936001.jpg
Ford Focus 2010,1.400.000 ,Dakar,media/annonces/pics/d19da781f9bc33807395a5bd75375bf1.jpg
Ford Fusion 2012,1.950.000 ,Castors,media/annonces/pics/61258245fc82714a129f18691e5dc9db.jpg
Skoda Octavia 2008,2.200.000 ,Sacré Coeur,media/annonces/pics/5b530bfec092af91c305721a2aaf9218.jpg
Peugeo:208 année : 2016,5.500.000 ,Dieuppeul,media/annonces/pics/abb580d1677e68be881c471cb7bfb16f.jpg
Firdawsi automobileConcessionnaires automobiles à proximité,250.000 ,Dakar,media/annonces/pics/2faacfde866a9091c21a903ea27e07de.jpeg
Citroen C4 2009,1.950.000 ,Castors,media/annonces/pics/d3bd90faa07863498174f99ec10231ad.jpg
Range Rover Evoque 2014,5.900.000 ,Castors,media/annonces/pics/8b530b1d404c4e808464cc77e88e48f0.jpg
Mercedes benz,2.000.000 ,Mbour,media/annonces/pics/4483880768c16303ea8a2cd51f0e9eba.jpg
CAISSE A OUTILS DE DÉPANNAGE - MALLETTE de 142 PCS -- Total,120.000 ,Castors,media/annonces/pics/b1e125172af14ae3cfb2435b2f3a019f.png
"Kit d'outils de douilles étoile à couple externe. Caisse-Jeu de douilles Torx E femelle 14 pièces, 3/8 1/2 1/4 lecteur E4 - E20",8.500 ,Castors,media/annonces/pics/fc2b7f9c4208cdebea625d0baf54d449.png
Caisse à Outils - Coffret avec 34 pcs en Acier Chrome Vanadium - Jeu de clés à douille Torx,11.500 ,Castors,media/annonces/pics/e060b032e26744517ab5cc733f0ccb77.png
JEU DE CLÉ MÉTRIQUE 22 PCS – ENSEMBLE DE CLÉ PLATE 6-32mm,30.000 ,Castors,media/annonces/pics/325f8546be14f3500333fc46613c9998.png
CLE EN CROIX POUR PNEU DE VOITURE,7.000 ,Castors,media/annonces/pics/7348ad83a867cbf37c0b11bac20d767c.png
SOUFFLEUR - ASPIRATEUR,13.500 ,Castors,media/annonces/pics/c999968b147e0ac81fd531d8b7385398.png
S.T.M vente de véhicules,17.600.000 ,Almadies,media/annonces/pics/88e08c3f43e1c4df2d38ab641d5300a6.jpg
Jeep Cherokee 2014,4.850.000 ,Dakar,media/annonces/pics/474e4d6014bd9c21da59f9a242d0260c.jpg
Mercedes B200 année 2011,3.600.000 ,Fann,media/annonces/pics/35c93c7576e5b80a104e703d2343a382.jpg
Toyota Land cruiser VXR année 2024,100.000.000 ,Cité Batrain,media/annonces/pics/453842500a425380d569932ab0e64af5.jpg
BMW X4 xDRIVE ANNÉE 2015,17.000.000 ,Fann,media/annonces/pics/5665a3c7764493b618578293457c18a2.jpg
Aprilia Mojito Custom,300.000 ,Plateau,img/nophoto.png
Vente Opel Mériva visite technique en cours de validité,1.750.000 ,Hann Maristes,media/annonces/pics/407eba8de4c44e014e77730ec7d13e92.jpg
Ford Fusion SEL 2014,2.700.000 ,Castors,media/annonces/pics/a1dbd8b731e84f8d91c097cad415a90f.jpg
Hyundai Sonata Année 2013,3.950.000 ,Dakar,media/annonces/pics/010d39c9465ebe31facfb0f0e677384e.jpg
S.T.M vente de véhicules,14.500.000 ,Dakar,media/annonces/pics/1701afaf3497e18c57bb736c626cc5f1.jpg
S.T.M vente de  véhicules,6.500.000 ,Almadies,media/annonces/pics/ae21d946a644f209277ff9ddceba3599.jpg
Nissan Rogue 2010,2.900.000 ,Keur Massar,media/annonces/pics/3dc4ddd4065aaa1302033efc2b59ecbd.jpg
PEUGEOT PREMIER aNNÉE 2016,5.850.000 ,Dieuppeul,media/annonces/pics/ec2e94fb219788a87eb5a1d13fdc0ef7.jpg
Sonata,2.900.000 ,Cambérène,media/annonces/pics/ae5a220e09467c31152d980b55d048f6.jpg
S.T.M vente de véhicules,10.300.000 ,Almadies,media/annonces/pics/360792536521a90644838fd179a4e406.jpg
Hyundai Elantra Limited 2013,3.900.000 ,Keur Massar,media/annonces/pics/744b2774fa3bc499632b3caa82098f2e.jpg
Hyundai Tucson année 2017,12.800.000 ,Fass,media/annonces/pics/5cc8162800e303aeb9a9e13e0f1684d5.jpg
Ford Escape 2012,3.400.000 ,Castors,media/annonces/pics/29ccb2b2bdbbf43063c3784c64b510da.jpg
FC-650 Nettoyant pour tous les parfums de chaux,4.000 ,Dakar,media/annonces/pics/e3b4bf26dbe37e6f0056650d04124447.jpeg
Fire extinguisher,4.000 ,Dakar,media/annonces/pics/3728236e9b9f8fd8447479479322e5ee.jpeg
Toyota Hiace 2010,9.200.000 ,Thiès,media/annonces/pics/ded405b36cc1486376ac23a21ec403f4.jpg
Kia k5 2013,3.450.000 ,HLM,media/annonces/pics/c62972e47de7c718411697f493ad096a.jpg
BMW GS 1200cc Adventur Rallye 2019,4.900.000 ,Dieuppeul,media/annonces/pics/3983485a5286786bb4c4d89f80e09aa0.jpg
BMW R1200 Ninet 2023,4.900.000 ,Dieuppeul,media/annonces/pics/ddccec258b49a781a559f8940aaa6bec.jpg
Ducati DesertX 937cm3 2024,7.900.000 ,Dieuppeul,media/annonces/pics/8daa278e6a59723f6f716a298a459b66.jpg
BMW GS 1250cc trophées 2023,6.900.000 ,Dieuppeul,media/annonces/pics/c651f737c502f434bffbe10148a022a7.jpg
Peugeot 3008 noire,3.600.000 ,Liberté 6,media/annonces/pics/1c39a4ab70cc12dfe71392cf7dcca2e0.jpg
Hyundai Tucson Sport,12.500.000 ,Sacré Coeur,media/annonces/pics/1fd06524c56b527a3e4786076ec75d25.jpeg
Mercedes-benz GLC300 VENANT 2019,24.000.000 ,Derklé,media/annonces/pics/5497b967945ddf22de6889bb86d1f845.jpg
Jeep Compass 2014,3.900.000 ,Dakar,media/annonces/pics/7bbb064c7f40296c544d0ffcb3d9d901.jpg
Taxi Renault R21,2.000.000 ,Keur Massar,media/annonces/pics/9cd5bda5c9861f22665c4f327045f80e.jpg
Golf Polo 2013,2.200.000 ,Keur Massar,media/annonces/pics/addddfea1bf979773971cdf248817466.jpg
Ford Focus 2012,2.150.000 ,Dakar,media/annonces/pics/6d451d9061f0f7786e268bfb0358081c.jpg
Hyundai Elantra 2020 VENANT,9.970.000 ,Dakar,media/annonces/pics/18169e716b5614cacfbb444d7e253513.jpg
GANTS MOTOS ET VELOS PROTECTION MAXIMALE,5.000 ,Dakar,media/annonces/pics/001598f16f01c45a287733b06e49f1d2.jpeg
Hyundai Elantra 2014,3.300.000 ,Ouest Foire,media/annonces/pics/41d5cc4fef9d2136cf888e647e9c037e.jpg
Jeep Cherokee 2015,6.500.000 ,Parcelles assainies,media/annonces/pics/58ebbb962bf3b5297ba188934f5b9fbf.jpg
Ford Fusion Titanium 2015 VENANT,6.700.000 ,Dakar,media/annonces/pics/764bd56ed9a75825dac25fd0f9a37b3f.jpg
CHAUFFEUR LEGER,150.000 ,Liberté 6,media/annonces/pics/b8fc2f90c0e7357fba330431e6811c5d.jpg
Ford focus,3.500.000 ,Ouakam,media/annonces/pics/164d64ef9529c33420b105a8c9d6e8ad.jpeg
Lace auto,9.500.000 ,Ouakam,media/annonces/pics/54ffead0d2ea3909359ea39cb45ed881.jpg
Hyundai kona 2019,9.500.000 ,Mamelles,media/annonces/pics/2b832c17a11ef1464da28f8a07f9fdb9.png
Ford Focus 2012,2.400.000 ,Ouakam,media/annonces/pics/cf431d04bd837e2fcadb544bd561e146.jpg
Moto,1 ,Niarry Tally,media/annonces/pics/4771f990198cc7ef6db20bd1bd83dc35.jpeg
Hyundai Santafe 2008,2.300.000 ,Ouest Foire,media/annonces/pics/04f13d7e90f6c9e40093acfde3b89619.jpg
Hyundai Elantra 2013,2.850.000 ,Dakar,media/annonces/pics/2b7b64cc667b3f76213c083c4c4aed2a.jpg
Scooter Lifan 125,1 ,Niarry Tally,media/annonces/pics/18cd7ecc21b97a5f336e26ad0c91a685.jpeg
Ford Explorer 2014,3.200.000 ,Ouakam,media/annonces/pics/f4903ce24d7c50839134e260e0f973d4.jpg
Ford Escape 2010,2.500.000 ,Liberté 6,media/annonces/pics/fc8013bb409075de1acc1dd922af56de.jpg
moto tricycle 250cc,1 ,Niarry Tally,media/annonces/pics/d9f4d287d358a5040281b18ec92f05b3.jpg
Ford Fusion SEL 2014,2.950.000 ,Sacré Coeur,media/annonces/pics/25d0a921e2b5c378374951d9de8b925a.jpg
Hyundai SONATA 2012,3.900.000 ,Dakar,media/annonces/pics/bda8a49781667eb9b40a6d76374bae47.jpg
Scooter Lifan xadv,1 ,Niarry Tally,media/annonces/pics/38c420be5ebf49383fc7f0d05e9128b0.jpeg
Moto TVS,430.000 ,Rufisque,media/annonces/pics/a09e5da848add8f6d8a5336e8f13476a.jpg
Mitsubishi Pajero 2009,3.400.000 ,Ouest Foire,media/annonces/pics/080271174e290ba8292343ca710cb2a9.jpg
Casque et sac ls2 helmets,1 ,Niarry Tally,media/annonces/pics/452c1a4d6e4401b55f580ee08e8ed94d.jpeg
Kia optima 2015 VENANT,4.950.000 ,Castors,media/annonces/pics/4b7021db9114154dcd4d3200d9f0298f.jpg
Moto Lifan jojo,1 ,Niarry Tally,media/annonces/pics/904271e862b0527fde1f3c3d1e1d5d96.jpeg
"VELO super vtt americain bulls racer 29""",200 ,Fass,media/annonces/pics/4fd252bdb9df3062aac9796e0612942e.jpeg
"vélo vtt cube access 29""",200.000 ,Fass,media/annonces/pics/8eb7532b15e4d418d03cc9476c5f3745.jpeg
Ford Focus,2.800.000 ,Ouakam,media/annonces/pics/bd2fda29c915a5c24379cf8addd65f62.jpg
Ford Edge SEL 2016,6.900.000 ,Dakar,media/annonces/pics/6c14459d80eb4d7ac31d8d144e7cfff8.jpg
Mallette moto isotherme,1 ,Niarry Tally,media/annonces/pics/4ac9eb044b630463ded30c8b9fb3d3d5.jpeg
Nissan Rogue 2011,2.900.000 ,Castors,media/annonces/pics/5a2bf98a7fd71939a9f8ca77181a86eb.jpg
Moto tricycle 250,1 ,Niarry Tally,media/annonces/pics/573e50db588c92b790d408d3727a309b.jpeg
Ensemble combinaison moto,1 ,Niarry Tally,media/annonces/pics/6c0ec5d4120ec78e9e68b6f640105369.jpeg
BMW E90 2013,2.850.000 ,Yoff,media/annonces/pics/511cda79bb260baf32fbc74cb8452092.jpg
"Casques moto  ls2, gants probyker, antivol",1 ,Niarry Tally,media/annonces/pics/befa0a658f52f201ef470a3d7c58de80.jpeg
Jeep Cherockee 2016 VENANT,9.300.000 ,Keur Massar,media/annonces/pics/4b6ecad2bc547667e3a15cff3dadb8a3.jpg
Toyota Rav4 2009,4.950.000 ,Dakar,media/annonces/pics/2ad203adf787443c1fda8059e9d553b2.jpg
Cylindre moto,1 ,Niarry Tally,media/annonces/pics/52a8dcfd7f7a02ea410987f39c45e4b0.jpeg
Peugeot 207,2.700.000 ,Parcelles assainies,media/annonces/pics/1756f71feb823c4e5d76c9778ef4bf37.jpeg
Nissan Altima 2017,5.500.000 ,Rufisque,media/annonces/pics/61e06634e2e067e9e3c85c7502a78c76.jpg
Hyundai tucson,12.000.000 ,Sacré Coeur,media/annonces/pics/661c982e8eb5c7fdf735fb9a5346af8a.jpeg
Hyundai Tucson 2017,12.300.000 ,Sacré Coeur,media/annonces/pics/7dc1239bf2a34dac56080790328fedeb.jpeg
Peugeot 3008 GT Line 2018,16.500.000 ,Sacré Coeur,media/annonces/pics/3433727d5f9778cec5767bcf4a4df7aa.jpeg
Hyundai Santafe Evgt 2016 4WD,12.500.000 ,Sacré Coeur,media/annonces/pics/70d04d83f0b2cca4931f81f0fc8b0b77.jpeg
KIA Sportage 2017,12.300.000 ,Sacré Coeur,media/annonces/pics/f2f94b6a9ed93a11493f26b4ea01c3e9.jpeg
Toyota Prado 2018 VENANT,38.000.000 ,Dakar,media/annonces/pics/f21e192fdfc0bccfb9c5f9d018808ac1.jpg
Chevrolet Cruze 2013,2.700.000 ,Mbao,media/annonces/pics/8af91de2fe8ee076995955c145b02184.jpeg
Mercedes GLA250 2014,5.450.000 ,Dakar,media/annonces/pics/bdd624efded423d89506b931ea58d20e.jpg
Moto tricycle bene,1 ,Niarry Tally,media/annonces/pics/6687139d308ac6c1953c35b2c6ee76b7.jpeg
Selling My 2020 Jeep Wrangler Unlimited Sport S 4WD,70.000 ,Mbacké,media/annonces/pics/e59f53f4c840fb3d57811c2f809d9f8a.jpg
Hyundai Elantra 2013,4.100.000 ,Yoff,media/annonces/pics/8c44bdf891d7c4d5a96240e5cc529cb5.jpg
LAMPE LED CLIGNOTANTE FEUX STOP RECHARGEABLE,8.000 ,Fass,media/annonces/pics/087f7ba1dc6fe94be38460ee33bbe3ba.jpeg
"VELO VTT KA 29"" EN ALUMINIUM",185.000 ,Fass,media/annonces/pics/af78ae8d6a0ce6d9ee4b25acdaec0408.jpeg
"VÉLOS VTT COMPÈT 26"" ALUMINIUM",120.000 ,Fass,media/annonces/pics/9eedf849c3deb8c690cb739daf4e7b1d.jpeg
Toyota RAV4 XLT 2017,8.950.000 ,Guédiawaye,media/annonces/pics/b8da1f813b96dca66cac569a2fec49a2.jpg
Renault Megane 2017 VENANT,3.900.000 ,Yoff,media/annonces/pics/a2f77ef681fed6d7430ed99cb5a33111.jpg
Renault Irizar 2011,19.500.000 ,Nord Foire,media/annonces/pics/e05432e9cca3d5044430ecd817fc87eb.jpg
Hyundai Sonata 2012,2.900.000 ,Yoff,media/annonces/pics/c342894568f61996c8d4e278910dee21.jpg
Sac à genoux,1 ,Bene Tally,media/annonces/pics/81024193f34d67a28c8cd1f85b97a3d7.jpeg
Scooter sym,300.000 ,Thiaroye,media/annonces/pics/c0921c2c0241bb2a88f8ac84443dfb88.jpeg
Moto passager,1 ,Niarry Tally,media/annonces/pics/11fd6434c3a3d366abf4a8f31f85ef98.jpeg
Ford Fusion 2014 Titanium,3.950.000 ,Dakar,media/annonces/pics/b49ff4fb036628d123018001b7385f98.jpg
Citroen Berlingo 2011,3.600.000 ,Castors,media/annonces/pics/bb2577c0bf9285cbf25ba32023318392.jpg
Renault duster,5.500.000 ,Almadies,media/annonces/pics/84307178dae0e0c1c9342506a81da8ee.jpg
DODGE DART 2013,2.700.000 ,Parcelles assainies,media/annonces/pics/9e1cf01a9ca68e603789a0a38e8ace90.jpg
Vélo VTT de compétition et  de Randonnée,120.000 ,Fass,media/annonces/pics/5b2fef00564197a72be3ab2e0c4f697c.jpeg
Yamaha Xc 300,450.000 ,Plateau,media/annonces/pics/edf97139b4f3f07d1f1d66ca2e8ee541.jpeg
Renault Capture QM3 2016 VENANT,7.200.000 ,Sacré Coeur,media/annonces/pics/484b163d3c1999aa3770f5830ebac169.jpg
Mazda 3,2.650.000 ,Yoff,media/annonces/pics/900ba0aaac3fccd13dffb78649eef40c.jpg
Ford Fusion SEL 2014,2.600.000 ,Keur Massar,media/annonces/pics/6818d30a1f6d014159948d70c5673788.jpg
Véhicules,3.600.000 ,Parcelles assainies,media/annonces/pics/54f5305bcb912218986ba2e4d86616c2.jpg
HYUNDAI TUCSON 2016 A VENDRE,11.000.000 ,Sacré Coeur,media/annonces/pics/383eafd2f2c517eff494b51368252eba.jpg
Citroen C4 2009,2.350.000 ,Biscuiterie,media/annonces/pics/878d2b7a58139e8bfd70ba7118b053d9.jpg
Vente,2 ,Parcelles assainies,media/annonces/pics/7f6087c72edf925d269e3b7290420bd4.jpg
Peugeot 308 2010,2.850.000 ,Dakar,media/annonces/pics/c36e92877f570001e85ef269ab0cbed5.jpg
Peugeot 3008 GT 2022 VENANT,24.000.000 ,Dakar,media/annonces/pics/3a9f56aa1368046aea009799d85bbc95.jpg
Mitsubishi Eclipse Cross 2018 VENANT,13.000.000 ,Dakar,media/annonces/pics/ba3d077e1ad49c9b6ec5fb8cbfaa958b.jpg
Chevrolet Malibu LT 2012,2.200.000 ,Grand Yoff,media/annonces/pics/570609045b91c9b89050892c2317ff8a.jpg
Ford Fiesta 2013,2.950.000 ,Ouest Foire,media/annonces/pics/d7bcad54fb568499924555ff43310c27.jpg
"Lunette de soleil transparent, protection maximale contre les rayons uv",5.000 ,Fass,media/annonces/pics/e9bd6df2863cef05546858d37109667d.jpeg
Location voiture,25.000 ,Mamelles,img/nophoto.png
Ford fusion,4.700.000 ,Ouakam,media/annonces/pics/d3fdfedb07ac4a733549bb18ce392d5f.jpg
Mercedes R280 2010,2.650.000 ,Dakar,media/annonces/pics/f921e5d575ceaea9c74b5c631737bc7c.jpg
BMW X5 2022,42.000.000 ,Dakar,media/annonces/pics/c876df81a4276e1fe490e6833deddc27.jpg
Ford Fusion 2016,4.600.000 ,Dakar,media/annonces/pics/f8d9f147832905613d2614479d78049a.jpg
BMW 320i,1.950.000 ,Dakar,media/annonces/pics/7f90f0a4f30bedb0f457fcdf58ff6193.jpg
Hyundai  Santafe 2016,5.200.000 ,HLM,media/annonces/pics/10cfa635dc330f0877664abaa1798ddf.jpg
Chevrolet EquinoX Lt 2013,3.300.000 ,Ouest Foire,media/annonces/pics/bb3c6966fe3a88b7948a6148482a97c2.jpg
Renault clio 2013,2.200.000 ,Sacré Coeur,media/annonces/pics/ba2b69946d46d10f6f0907554e71fd95.jpg
Ford Focus 2011,1.900.000 ,Ouakam,media/annonces/pics/1d6229029a276425b82a6599cb4ba811.jpg
Vente,7 ,Parcelles assainies,media/annonces/pics/007409b5fd8a27884fbb4218de5a0499.jpg
A VENDRE  SYM  FIDDLE 2 125 en TRES BON ETAT,325.000 ,Keur Massar,media/annonces/pics/ae6af3dc0288e0aceb4d1e6ef46449db.jpg
Ford Fusion 2014,2.950.000 ,Mbour,media/annonces/pics/a4f838aebbb742062c94ddb653694c9d.jpg
VENTE DE MOTOS 02 ROUES A BON PRIX 01 ARRIVAGE MOTO 2,650.000 ,Dakar,media/annonces/pics/0b8c1a13baa3ca9b1577c48b71651f29.jpg
Mazda Cx5 2021 VENANT,17.000.000 ,Dakar,media/annonces/pics/7880c42b28d5c160e2f698247708fac4.jpg
Mazda Cx5 2016 VENANT,8.800.000 ,Dakar,media/annonces/pics/09e0db13bd127e58780aa87e4f353826.jpg
Vélo tout terrain,130.000 ,Liberté 6,img/nophoto.png
Honda cb500f 2014,1.150.000 ,Plateau,media/annonces/pics/72caa02a501aa2131d11b9d5e6016aa1.jpg
HYUDAI  ELANTRA A VENDRE,4.300.000 ,Sicap Foire,media/annonces/pics/5cde25ab2b3fabe523f240f93442a8eb.jpeg
Peugeot 207 2012,2.700.000 ,Sacré Coeur,media/annonces/pics/b4df35cf00921dfd7c3851d21e98c4f8.jpg
Hyundai Tucson 2016 VENANT,9.800.000 ,Keur Massar,media/annonces/pics/991923cd99466540d330f8ffc587893a.jpg
Toyota Yaris 2015,3.300.000 ,Sacré Coeur,media/annonces/pics/620b3f145ef5c480ab78da009a3309ae.jpg
Peugeot Boxer 2012,3.400.000 ,Dakar,media/annonces/pics/56cb3f7914a89e3c1acc346eebada4c6.jpg
Toyota Camry 2015,3.950.000 ,Dakar,media/annonces/pics/e11f5d77b3e93669791f21f996420e73.jpg
Hyundai Elantra 2011,2.950.000 ,Castors,media/annonces/pics/00ef59233bc1b420fc783d0cb2a50f81.jpg
Kia K7 Limited 2014,3.900.000 ,Derklé,media/annonces/pics/d4784fc7f0646842999018db438ecae8.jpg
Nissan NAVARA 2015,3.950.000 ,Dakar,media/annonces/pics/0cf10f6f2958c7c646455b97f768ad35.jpg
